,M0_raw_spread_h3,M0_raw_spread_h6,M0_raw_spread_h12,M1_slope_h3,M1_slope_h6,M1_slope_h12,M2_slope_curv_h3,M2_slope_curv_h6,M2_slope_curv_h12,M3_full_ns_h3,M3_full_ns_h6,M3_full_ns_h12,M4_db1_b2_b3_h3,M4_db1_b2_b3_h6,M4_db1_b2_b3_h12
2012-10-01,0.08491159439451751,0.05781732146478057,0.028613478593670645,0.08843823913743648,0.0612114051973985,0.031612228883143016,0.14417581615550468,0.15523027407161805,0.11027478514885258,0.11892165776082808,0.13349760404008176,0.11372840878372242,0.14393438718989443,0.15638609961969097,0.11034665604920607
2012-11-01,0.08698951245189601,0.059959045742785044,0.03035791097314524,0.09080632811518219,0.06367722613314565,0.03367247479965928,0.14915926554569353,0.16399337699844602,0.11919116812938813,0.12361220304665654,0.14161668067430516,0.12283075510022257,0.1518127816104518,0.16257749256711573,0.11899733111776728
2012-12-01,0.07787522844953182,0.051107189276608206,0.023745509509474353,0.08124858942524332,0.054244552528530623,0.026380651158490007,0.13339234708589348,0.1421624787080915,0.09774358645250403,0.11500533485379105,0.12688972166253193,0.10004605701519353,0.1273866703892848,0.14958214589396407,0.09844663187737257
2013-01-01,0.06776154548754826,0.04174320670722314,0.0173551652560783,0.07080246349396604,0.04441188819742647,0.019413922499088288,0.11876364192806932,0.12331529632927257,0.07946662669804161,0.11103184522821424,0.11792703315447589,0.080322087198329,0.10957323911229488,0.1343086731972829,0.08038071223934479
2013-02-01,0.07134363258882431,0.04508406205416189,0.019638886647458244,0.07478171623470226,0.048179357815125425,0.02208546734356586,0.12674319856696958,0.1360900596486544,0.09142026648098417,0.11884412672170735,0.13037924684435914,0.09243632130764451,0.12941842841795825,0.13469422894747024,0.09125465359793283
2013-03-01,0.07040262883330427,0.04428096957278008,0.019159829012071236,0.07376609198572859,0.04729055653182859,0.021526666260276103,0.12359403979237799,0.13131454239636176,0.08782318895919483,0.11559584642002119,0.12566158238173464,0.08882222593590111,0.12410731875981301,0.13201624691565422,0.0878336309127008
2013-04-01,0.07892382909973533,0.052372815693413455,0.024941606179776938,0.08244407395963482,0.05566862079369452,0.02773556413122889,0.1316971079464147,0.14028432545131786,0.09790411513097191,0.11296639026405852,0.12498123179297144,0.10016861721566012,0.14205324271790143,0.13207862642930446,0.097122470374785
2013-05-01,0.061063848227171605,0.03603385155585687,0.013939610757267603,0.06363563042541533,0.03818289800482151,0.015518693218439517,0.10167665404605525,0.0991336799681729,0.05994747099677078,0.09708744756414972,0.09715297558121455,0.06025007472719302,0.08763890833693289,0.11425385045096303,0.061583050980567954
2013-06-01,0.05234235586031465,0.028758731115144556,0.009786422616987844,0.05416922173569222,0.03016031056910948,0.010757065672279607,0.08226636837860402,0.07230078715216656,0.038714832916442156,0.08036782874697945,0.07272850678745853,0.0386468992330563,0.07530603029862995,0.07905038845798373,0.03936193743760852
2013-07-01,0.04724546093428905,0.024766838217240825,0.0077294584824586406,0.04916812673797161,0.02618716566132214,0.008624951721950581,0.07837323969774644,0.06993627714908918,0.03620211531985544,0.0843423305939438,0.076543001778562,0.03567111783766742,0.07324607092420066,0.07494873205057853,0.036748906071406066
2013-08-01,0.044978083288311446,0.0230693266348789,0.00691560159733624,0.04636678480695063,0.024048531869671104,0.007553316056912384,0.06822242815944084,0.055030278176959095,0.02622373534684326,0.0697449756738842,0.05791939936434107,0.02594000617817387,0.06650135777314595,0.05679615546484802,0.026401261681618354
2013-09-01,0.044868641010622316,0.023027865436554787,0.006910080179367686,0.04672518110322062,0.02436680355709632,0.007725658016648609,0.07424380847263962,0.06479862045364353,0.03240683267700793,0.0820176534871237,0.07275940386128035,0.03181112447558039,0.07294194967238493,0.06649420936423482,0.03256097190543379
2013-10-01,0.04679931599109625,0.024543530968382708,0.0076656079237246,0.04883336584091018,0.02604544849977108,0.008598471640106124,0.07798254577157575,0.06960151784662562,0.03595567363313899,0.08542693032189042,0.07760942078112211,0.035362844716879845,0.07910649190275093,0.06951124203679349,0.035950073399176476
2013-11-01,0.040734436064551294,0.020009901648508913,0.005547114313395489,0.04271126102893615,0.02138672375927338,0.006311895236952324,0.07148476315584947,0.06331951898638437,0.030691136383936963,0.08752563542025998,0.07807115681772461,0.029763028651724147,0.06484510993989787,0.06952379607621688,0.031224364802206486
2013-12-01,0.036866425727228355,0.01728869040007375,0.004398342505324165,0.038169106227204465,0.01813173232706099,0.004867174964586347,0.058068315028859195,0.04493748349159538,0.01905098590408882,0.06813489751361856,0.05398184554502798,0.018497563717142913,0.055129787617004315,0.0474182298771759,0.01923520414291705
2014-01-01,0.04635835669347217,0.02436007531719781,0.007604897376105571,0.04796677657439331,0.025523443631801822,0.00835751268897074,0.07056279053189174,0.05834478013267446,0.028201228936372738,0.0719416409668786,0.06136749693771942,0.027915100720624392,0.08037648793562224,0.05248601889272455,0.02779314157462646
2014-02-01,0.04746517712814397,0.025275462099612348,0.00807195322827863,0.049083140009590444,0.02646433346713606,0.008852600257157981,0.07133940568334551,0.059273332732339507,0.028742485835821164,0.07145200401187869,0.061400457050865845,0.02850620519597525,0.07150786439444365,0.05961673734120584,0.028779772871279523
2014-03-01,0.04919154213066768,0.026696533793710817,0.008809588317886578,0.05026054044521357,0.027457738799626246,0.009386486742284126,0.06602615167071615,0.04993367345028114,0.02317622627405,0.05845099496559851,0.046419836364510206,0.02326650432450354,0.06765896328277786,0.04920822581866852,0.02314247174333998
2014-04-01,0.051297430595971534,0.02845832446514018,0.009748832041731069,0.05235917620522938,0.029223583845980637,0.010351250711169232,0.06772456427156713,0.051372152426399066,0.024224036497182865,0.05765398975958996,0.046047137612798376,0.024422815859441796,0.06910285495041876,0.05075118182076721,0.024196004834984637
2014-05-01,0.05650347913123831,0.03286224977971279,0.01223609956443787,0.05786796247898527,0.03391188855698594,0.013064981572712358,0.07591922100323324,0.06105280487740763,0.03100755630076823,0.06302539172021727,0.053337516034261734,0.03138961976712318,0.0790977447740765,0.05925860105534154,0.030894030289043962
2014-06-01,0.056602005420305024,0.03303462910003754,0.01235348525676161,0.05768395540227131,0.0338422865992142,0.01303994734774412,0.0726656347030353,0.056035745326652814,0.027843737679758573,0.05754998141188176,0.04693095410912836,0.02831287977190483,0.0723055471903628,0.056480600728851124,0.027887047899706988
2014-07-01,0.057739170157804325,0.03408032458175394,0.013001913269219118,0.05838252613499577,0.03451506987688326,0.013475340951197016,0.06894538912600554,0.04986861137098846,0.024183876321203248,0.049987793080904445,0.03857912081349739,0.0248098465198798,0.06957248282554054,0.04963208942195106,0.02418316132207575
2014-08-01,0.06630238396244073,0.0417237123372774,0.017859077748042896,0.06706633991915704,0.04228492660997485,0.018480878141551835,0.07836705975611624,0.05940932055340633,0.031449255398317055,0.05241301485249381,0.042706703227567096,0.032576957385807855,0.08419962527762265,0.05593303439216563,0.0312492749367375
2014-09-01,0.061835589776586146,0.03780462665710316,0.015361440319273103,0.06224836276094407,0.03804203362813162,0.01574049198383752,0.07036655215600868,0.05000404115397648,0.02483474351207661,0.046680855131962004,0.03568493311732791,0.02573156635977694,0.06656163062940124,0.05257482397698574,0.024986377077154308
2014-10-01,0.06679108071480647,0.04233046047661048,0.018349801815150335,0.06748214022811264,0.04282449070135435,0.018929362950820525,0.07787131068692657,0.05860954501759563,0.031017947877912882,0.05096680268493261,0.04133104998392191,0.032223807273277276,0.08043486050910043,0.05711624309571331,0.030942796625394824
2014-11-01,0.07492231108012132,0.04999592976158585,0.023778884739692432,0.07579501618329346,0.05067956679978866,0.024552143562775415,0.08742905440948939,0.06895425112594822,0.03929782373791479,0.05428350271207405,0.04642188317893302,0.041099576130885856,0.09204964509963526,0.06603003106539858,0.03914229469441638
2014-12-01,0.08642536891512881,0.06134274688894261,0.03258100209150235,0.08630530014872712,0.06106308352526592,0.032648068042229715,0.08906926338848825,0.06534407528929675,0.03826053001609075,0.044365531601249446,0.0360449088584266,0.04090483812879089,0.09611996836519887,0.061014744017098055,0.03803379326473651
2015-01-01,0.10712668013298582,0.08306921863417505,0.05153095813375936,0.10782060793985332,0.08364265261310394,0.05236255983870254,0.11630769320468537,0.09770206659338637,0.06665352133442062,0.05522926014822001,0.0521439915210518,0.07158109177257936,0.13154326857179421,0.08758132314675454,0.06593015936081209
2015-02-01,0.09096890032076499,0.0661256598133669,0.036662504992093815,0.09106390782492813,0.06605436800371163,0.03689985712091632,0.09528862248160047,0.07271836039198266,0.0444078160778756,0.046740431995504914,0.03969377037457806,0.04756203970330836,0.08490101181544596,0.08046427380771726,0.0448945068343358
2015-03-01,0.09397789537544321,0.06932876554447345,0.039448802026396126,0.09455929793818141,0.06976028972214084,0.040116841788389465,0.10261831113279585,0.0828327563891475,0.05269311171928897,0.0524898322095869,0.04711035477271282,0.05619511758344661,0.1023054656369129,0.08311911803147448,0.052728400573294976
2015-04-01,0.08159734124924112,0.056895386550487176,0.029329817505946185,0.0820940081389756,0.05722509549584376,0.029867548089217114,0.08986003392597797,0.06948611588188935,0.04089722085950443,0.048968837453429025,0.041770322893814125,0.04333010521896842,0.08330063825913853,0.07454244937341917,0.041218676979636874
2015-05-01,0.07667456917919965,0.05216281480410445,0.025769335078682377,0.07736095912008276,0.05267037905504957,0.026418961607031635,0.08684316389929436,0.0675558039056563,0.03890181579448615,0.05092344104081288,0.043342115085059585,0.040899639881581795,0.0815136868191298,0.07167807942613501,0.03916759802918066
2015-06-01,0.06735844596876951,0.04342893202704717,0.019544637317352717,0.06795060792021324,0.04383182003939017,0.02006155013378894,0.07684566866980728,0.057403974449067974,0.030690458224703027,0.04862152312589873,0.039377059623084854,0.03199012667973891,0.06981424296262685,0.06282960227156861,0.031000795334294076
2015-07-01,0.07810069942358285,0.053641880368146544,0.0270557866033462,0.07868325806964449,0.05405207873618486,0.027636701681350045,0.08710253417847152,0.06733668060216269,0.039077997359250716,0.04995428987466704,0.04232401579166982,0.041119286936445676,0.09287549125799593,0.06343691500704413,0.03885451570129925
2015-08-01,0.07931652582969012,0.054873962535161254,0.02807254410841501,0.0798579422541918,0.05524682395817778,0.02862898407255478,0.08782433461483036,0.06789348653728884,0.03969571277895222,0.04985902788358564,0.04227404275272771,0.04176208547918361,0.08659064739348449,0.06890707275006464,0.03977717138697828
2015-09-01,0.07937776686471565,0.0549679562067572,0.02822312726416262,0.08018874651725139,0.055605158190860766,0.02898577741095936,0.09030802740805721,0.07191343645342732,0.04274259065763616,0.051986938338290094,0.045357648004905195,0.04488636019358007,0.0916357292309366,0.07115547376327078,0.04270735696634616
2015-10-01,0.08018454914187634,0.0558156871835112,0.02894480811055005,0.08072040075414716,0.05618415725874605,0.029500108885079653,0.08846654365239798,0.06857236501556169,0.0404626207975251,0.049267578403189606,0.04195224436040377,0.04256019835032937,0.08654509037665015,0.07005254913284953,0.04057401407601908
2015-11-01,0.08593921900596646,0.06160807978557923,0.0336324400770049,0.08622840765561035,0.0617351742410873,0.034012158806353006,0.09174862678405671,0.07057724901327928,0.04275835212385474,0.048525114506509044,0.04121182315948269,0.04509042386026332,0.09087740072533268,0.07123734270049319,0.04282553417194071
2015-12-01,0.08723668910827065,0.06299846100076467,0.03480004625562023,0.08712785681631702,0.06272247251420755,0.03484826995626676,0.08946314628334107,0.06638456188370057,0.03984819451093445,0.04460236127717668,0.03673236145069571,0.0421081312686474,0.08859490018986099,0.06694903316105237,0.03991796701099505
2016-01-01,0.09728015440108367,0.07343969141211183,0.04376319420319521,0.09874410113070808,0.07480882774721288,0.045263351884751,0.11315488445550875,0.09976783633008823,0.06768737001162875,0.0636261193217365,0.06187807486438292,0.0705839910313915,0.11766026294467324,0.09665050744796827,0.06737140908885761
2016-02-01,0.10945672808395146,0.08657867025978322,0.055874714627331575,0.11115427621984353,0.08825702361734578,0.05774880561301786,0.12676165011973473,0.11600057412196357,0.08381956810909419,0.06736515724796044,0.06870912918703777,0.08749136958627968,0.13374114460762848,0.11098268054730254,0.08333103504217859
2016-03-01,0.10430459746609605,0.08106273452564328,0.05073358865925268,0.1057932068187235,0.08248963753035676,0.05233503770221479,0.11991583667176325,0.1071772171233894,0.07529883420042224,0.06330165265619975,0.06303604775175913,0.07839567006231857,0.11890459105666995,0.10815143206351752,0.07540838025146178
2016-04-01,0.10133689084444697,0.07796126946627517,0.04794006547012057,0.1026218560418285,0.07915921690576072,0.04931101065636599,0.11511223452307956,0.1008499216697829,0.06948168710210231,0.06037104688113735,0.05893178000295912,0.07221099784297273,0.11303131558941432,0.10259887735750955,0.069646008579704
2016-05-01,0.10933221700250839,0.08669348096198282,0.05613898124097424,0.11044091749328644,0.08772485705353733,0.057395682728730274,0.1210205396441914,0.1062612560924418,0.07550525163219951,0.05994491965307252,0.059146569251082116,0.07856040624248449,0.122711895309006,0.10507515015345076,0.07542543201166056
2016-06-01,0.1202249965730589,0.09888077423349806,0.0681645298522729,0.12223273185577677,0.10096437366811462,0.07051250036693375,0.13921056522899733,0.13242361445683098,0.10091117951174494,0.0685534671586644,0.07393696031960906,0.1048673142579814,0.15056432612080833,0.12389066369953172,0.10024978732871237
2016-07-01,0.1293640797039033,0.109367211241087,0.07901137763971294,0.1309110072384852,0.11096574924219976,0.08090565062867794,0.1436242606358038,0.13428161809097333,0.10457987731187812,0.06385400398577801,0.06865686629342252,0.10897257235612828,0.1497610411278007,0.12959375388297123,0.10419318679005901
2016-08-01,0.1302019751870439,0.110395425732845,0.08020436180801638,0.131201725354609,0.11136644484221003,0.08144347060282497,0.1396554885116459,0.12637770232561318,0.09756285300463119,0.05911835610780959,0.06167464028985543,0.10165778798712222,0.13781355724574046,0.12790968729561975,0.09769724127054824
2016-09-01,0.12163596826960915,0.10067741145788511,0.07027840541505063,0.12294753964153748,0.10197929073968665,0.07184492616589619,0.13405673906768428,0.12214577289865286,0.0923068242877415,0.060760041580656635,0.06322019394591077,0.0956833083786513,0.1293412645442779,0.12621008000011558,0.09263589976863901
2016-10-01,0.10821124743650629,0.08580585199601587,0.05573433696378458,0.10934921730361719,0.08687041189766831,0.05701938660979637,0.11969912154226653,0.10535827015732852,0.07518269365947032,0.05824919133252012,0.057776305628380834,0.07754617101244254,0.11025082328207753,0.11351109488975669,0.07577255223781587
2016-11-01,0.09122337340073966,0.06775647842583518,0.03939990135101937,0.09146843499660207,0.067838011509997,0.03974347930179294,0.09580717888001605,0.07505493391923651,0.04764136713422906,0.04844992963097425,0.04225087908311347,0.04894191631494892,0.08297103383967402,0.08552453791085951,0.04829537083339694
2016-12-01,0.09084236740460189,0.06740423892105582,0.03916554548935177,0.09087482444319617,0.06726530625586427,0.039320836976227236,0.09365135429797722,0.07177794735782105,0.045142601024199806,0.04630404972629839,0.03952639088078382,0.046305917222361326,0.09162472699258573,0.07329973892364297,0.045248897601830144
2017-01-01,0.09154069092757922,0.0681613866108528,0.03988009884618051,0.09172884157324684,0.06818288490309238,0.04017260695088905,0.09555191682720282,0.0745125801142559,0.04742040885701691,0.048045571662136834,0.04161431109783103,0.0484600721772957,0.09421082490999177,0.07556404629074115,0.0475049706312026
2017-02-01,0.09707636067060943,0.07398500231853743,0.04507220138295159,0.09697771599575289,0.0737022256388542,0.04509206333367946,0.09856412246918178,0.07614556910978051,0.049417625386573114,0.045554819985658204,0.039346805760777925,0.05039609652152836,0.10148916308447709,0.07410161642960482,0.04928265681425507
2017-03-01,0.10384850515650645,0.08125359559668005,0.05179824761214775,0.10457101786421685,0.0818552258429317,0.052628527813037104,0.11173582504913221,0.09428694508222624,0.06539185119629339,0.057497558673399306,0.05372822800855616,0.06626491108641931,0.10729059895460952,0.09785544751629449,0.06569052975585167
2017-04-01,0.10965418691367596,0.0876209527138001,0.05790642604202635,0.1106500823177669,0.08853453934875444,0.05904825796531089,0.11952802978160754,0.10424743440970718,0.07494123637382198,0.06108808112545068,0.05911362002500871,0.07570182012627705,0.12187791520936314,0.10261857997684837,0.07482446188959294
2017-05-01,0.12117269918745971,0.10054996535816169,0.07077024071632547,0.12280582074756513,0.10221830909977037,0.07270607254700298,0.13579279032079544,0.12617181182239606,0.09668248186287626,0.07072497089598853,0.07304448755902775,0.09727011416679943,0.13805185407992243,0.12461014551257843,0.09655172214002339
2017-06-01,0.12515746223771007,0.10516641124959192,0.07552103585893641,0.12604584899402588,0.10599988046497444,0.0766017381066118,0.13336965209717766,0.11897105935948776,0.09061733493459856,0.06285034574732284,0.06293693304043213,0.09072638592570076,0.13537045683420845,0.11754704134450483,0.09048089619153565
2017-07-01,0.12285875717313915,0.10262585204854258,0.07288868549186826,0.12447024837516968,0.10428133397779166,0.07481044426032732,0.13704794607364618,0.12768204869663674,0.09816374852531579,0.07121604765966745,0.07381827861016658,0.0977019106213543,0.13278035836454088,0.1311381124661094,0.09861803089169585
2017-08-01,0.13287343610028274,0.11425857078764201,0.08508077591585461,0.1344972404648866,0.1159785808564534,0.08710131563263457,0.14657855073309833,0.13876848102377298,0.11040006033840688,0.07079783026550791,0.07551095566914925,0.10916518431917682,0.15508115947769974,0.13250240601869917,0.10962671065843321
2017-09-01,0.12837064719755353,0.10912114217578733,0.07965675451443,0.12927266368150847,0.10998539759787035,0.08076063404007783,0.13637184399122787,0.12276699112144995,0.09456396108668608,0.06331611407783672,0.06425073332801813,0.09294584869510142,0.13195598328511698,0.12613959780144024,0.09496198984221599
2017-10-01,0.13325973466247604,0.1148767673706369,0.08582137192677114,0.13379026764037855,0.11532043755295612,0.08647201494181328,0.13804775190473756,0.12256380943550615,0.09528604856330497,0.06070327280668952,0.06108354505953411,0.09317317611579051,0.13836756283018864,0.12228854643148396,0.09528263280734683
2017-11-01,0.14782105083599667,0.13221387456672606,0.10500453820016253,0.14777914823745775,0.1319916422205072,0.10486438664037812,0.14750169926969936,0.1301239275751624,0.10510431909605678,0.05843495231247028,0.05911650493941808,0.10226366383046126,0.15109719439835795,0.12730688594888445,0.10491644977992909
2017-12-01,0.16354151211916163,0.15142684230903303,0.1273002658801814,0.16317403629585303,0.1508116233765766,0.12659371687474885,0.16001656776787399,0.14279445749244568,0.12037268402259788,0.05853521763186222,0.06055454592528054,0.11660286181969037,0.1649365870177305,0.13891217551233465,0.12011281692350456
2018-01-01,0.15722541143865776,0.14376941305947455,0.11848966553950252,0.1558057268084831,0.14186861999988587,0.11635546019300674,0.14624511441565213,0.12176238480228108,0.09884765594718348,0.05054075030218683,0.048542729595795385,0.09529685055052506,0.13837140655550761,0.12720513872634387,0.0992362420565378
2018-02-01,0.15410264962369247,0.14006094226361981,0.114348863613421,0.1529274051311756,0.1384602402787386,0.11259398875862853,0.14503908003381555,0.12168171735151123,0.09840097502805434,0.05361291017037965,0.05142868560147773,0.09479573895711413,0.13678520362942082,0.12765544439323873,0.09883550161141264
2018-03-01,0.17207214440261837,0.1623909785537972,0.14081601716774156,0.17109675839969113,0.16100727093527112,0.1391136980671408,0.16357704783031296,0.14404377316834244,0.12352442990850115,0.05806803940836378,0.05912295342210659,0.11848334149700313,0.17039392472241416,0.1386348642127026,0.12319310634449271
2018-04-01,0.1706671709966584,0.16077756585258773,0.13899975838446194,0.16873725514172783,0.15819424372319973,0.13588690378732154,0.15522177046354202,0.12994997709070588,0.10930051983394129,0.05135170241821865,0.04963057086339623,0.1040755340838318,0.1505990291830404,0.13292408650564191,0.10953197645524804
2018-05-01,0.1806410029186608,0.1734323589627872,0.15455890378523846,0.1794433272517072,0.17174721679582905,0.15238746348062387,0.16996934327126645,0.15062759737981507,0.1320069542131609,0.058528663031552505,0.06006588895193691,0.1253143215052736,0.1725496096767094,0.14832998257070235,0.13186502319959542
2018-06-01,0.18670787503576786,0.18127401678125782,0.1644841429796789,0.18486137172127787,0.17874899611393102,0.16118763143988346,0.1708656129208409,0.14860124110481326,0.13123348296939197,0.054151507112584284,0.054804060849721434,0.1233765311346155,0.17303600650487516,0.14648012083869427,0.131103113190486
2018-07-01,0.18812580802582618,0.18323170899551233,0.16713116464826194,0.18620972419232573,0.1806096505448785,0.16366994270559831,0.17156533263868784,0.14920133207117325,0.13238495295235142,0.055001645705650005,0.05550682282486331,0.12385226183190245,0.16663146614904933,0.1524166581735546,0.13263097309196842
2018-08-01,0.19595778645569328,0.19350303763389692,0.18026586779069692,0.19469610991490427,0.19170675833902934,0.1777159618435022,0.18372298891799543,0.16692620002288766,0.152458420592609,0.06102789321435427,0.06459903531668962,0.1420856735174414,0.18559392659239426,0.1650633989444975,0.15232284946161967
2018-09-01,0.19167062110865118,0.18813917917668804,0.17371712193733307,0.1900321027358352,0.1858556123612074,0.170595866877353,0.17672820142516038,0.15687245341768702,0.14148050328582196,0.058771576256551765,0.060366029564318406,0.13105434125301169,0.16935367446985217,0.1620934521179908,0.141911769342838
2018-10-01,0.18368849794302428,0.17805749174451974,0.16126227812478228,0.18292767203658533,0.17690677697862645,0.1596452939361389,0.1757368670494142,0.16017993670213182,0.1434375360459586,0.06661705651325195,0.06941783625755026,0.13330144838284147,0.16530623182468224,0.16796108454926617,0.1440652361507529
2018-11-01,0.19350919805259853,0.1908667520824257,0.17763702922405594,0.19367265302467912,0.19090652486709753,0.17739722761964904,0.19214211443901175,0.1849918066174127,0.17148357706347261,0.07631780049208416,0.08420971325004095,0.15909744509527507,0.19554413458692804,0.18202773328753546,0.17124426200269377
2018-12-01,0.21462255741906572,0.2186452527040243,0.21386841796992045,0.2171645469632924,0.2218501789304247,0.21754160164723846,0.23118392712754793,0.24782039081898122,0.24407616334945065,0.10228313140010925,0.12625862321111092,0.22742803183319227,0.24292489353033658,0.238209306123428,0.24306712467389924
2019-01-01,0.2127965074015949,0.21636173825510474,0.2111545908865492,0.21550281056099274,0.21978458056703798,0.2151213591757622,0.23087829227192053,0.2487195303517078,0.2447577384707249,0.10238882537224742,0.12699338563960416,0.22691498753058525,0.2343345694160906,0.24594438417074133,0.24451155747026615
2019-02-01,0.20537572592306352,0.2067397477566687,0.19887455683130223,0.2078456916751909,0.20982464882761898,0.20244156092587695,0.22194984640218673,0.23623398565480647,0.22949277057599327,0.0995835508584007,0.12129007754257742,0.21184138762939192,0.21800770326192165,0.23949612713843776,0.22969430113437223
2019-03-01,0.22180774955152321,0.2287451144258727,0.22819749420434732,0.22568007041940286,0.23378922052996792,0.23426063908613776,0.2489002074048205,0.28056524190781884,0.28258885504200915,0.11349262052585407,0.147936446852867,0.2603310461786299,0.26509075374157587,0.26736334683935176,0.2814423912754789
2019-04-01,0.2100241515020313,0.21339732734840317,0.2080445853141391,0.21396918627685435,0.21851127474569665,0.21425260962145487,0.23845117788402265,0.2688950717590057,0.26663037701021863,0.11453617263999127,0.1476714732969257,0.24540573023189594,0.23295408803035755,0.2736683996367988,0.2669503299501975
2019-05-01,0.22735078101324158,0.23672180291790423,0.23939259280386527,0.23275613572858778,0.24391287223456853,0.24833002757145944,0.26666723366740697,0.31640681609109256,0.3246094399343685,0.128165015671318,0.17594880878787672,0.2979179892682841,0.2877746695393519,0.29943409291484796,0.3231541498994549
2019-06-01,0.2114149856985883,0.21565893554144872,0.21156678638136278,0.21695857324196766,0.22295148899498113,0.2206999198424645,0.25277372260292097,0.30086153564536977,0.30368457637414054,0.1248994341284555,0.17052109334619214,0.2775501408188679,0.2572531977681203,0.2972288858150952,0.30331243350268233
2019-07-01,0.2133070660596283,0.21833148822839465,0.21542389629891479,0.21748895341037078,0.22383285156775917,0.22221142916581366,0.24277679849512923,0.2779252248540553,0.2801300114854204,0.1058302185893839,0.1408101182520951,0.25060932141978404,0.2503746330452819,0.2713920713506933,0.2796332222679677
2019-08-01,0.24819676094374954,0.26573558623322696,0.28008955118978085,0.2543382034427508,0.2741348169309774,0.2907124789852663,0.29067401058445363,0.35546698451125947,0.37914431737361276,0.12286311735427818,0.1796562059084384,0.33821895369658395,0.3223524037249642,0.32677926929485385,0.37679887502272263
2019-09-01,0.22822641176530833,0.2387804200044083,0.243599953565308,0.23260494566567802,0.2446929899109268,0.25096419396029723,0.2574214363729408,0.2997706561290343,0.31149423828031003,0.10074824292986895,0.13934476061739642,0.27198029240328603,0.2548483399843994,0.30251828473796316,0.311603020192606
2019-10-01,0.2007273042850089,0.20219425358638943,0.194871079481381,0.20395500845027154,0.20641535142604173,0.20007627228064906,0.22232501469471644,0.24654072401674743,0.24471721029754162,0.08299701876730631,0.10818176589795803,0.20967856485036712,0.22205917993495072,0.24684244199349675,0.24471467470263086
2019-11-01,0.20060230663635464,0.20230475128078024,0.19533364178582596,0.2032795067648111,0.2058050469786889,0.19963298403903168,0.21766661291508943,0.23696988140532127,0.23497161335477706,0.0776044856317822,0.09920431063135426,0.1983976984165699,0.2177770757808229,0.23675074594438966,0.23495177813774248
2019-12-01,0.17976377023753365,0.1751448933115684,0.16017521470852608,0.18224380808217128,0.1782818631215602,0.16404744768670204,0.19627755141288622,0.20870941396808856,0.19887447483133652,0.07463745499052582,0.09139090754526713,0.16718445725131953,0.18901542651023429,0.21721611884159087,0.19945165512563107
2020-01-01,0.20735128548826248,0.21163469814370278,0.20807893431012875,0.2115120975172225,0.2171693317568067,0.21510120813491163,0.23473482835735876,0.2702594798765384,0.2766630651898102,0.08965792311577109,0.1209368483140188,0.23218142804494546,0.2529339351578002,0.24924073777322464,0.27479240737774846
2020-02-01,0.2051193186542586,0.20865292144326258,0.20409507766235135,0.21063104687790718,0.21598565915007667,0.21351819521565651,0.24290608567337085,0.2917541114974607,0.30164855242208033,0.098169411722341,0.13852181801125263,0.25584157038664246,0.2562414235388888,0.27617418446992104,0.30022192286470817
2020-03-01,0.15205124553288946,0.1398705100465501,0.11668464996633998,0.15474479634145671,0.14310322604334796,0.12061517714413267,0.1713799196715186,0.17951524453366874,0.1611559990895578,0.05353427978216906,0.06616071672582931,0.12876740211104515,0.18534348288371227,0.16433390855634955,0.15992369194054706
2020-04-01,0.15729458130620583,0.14644880331046922,0.12458363462039324,0.16000362663952644,0.14973708936108976,0.12860613705926155,0.1764742383175415,0.1858619663926258,0.16914885072070124,0.0532362568420469,0.06656914886196635,0.13450295608358948,0.18042499039950333,0.18149932401826696,0.16878188882077094
2020-05-01,0.14860121558434447,0.13566482564270743,0.11173158678910361,0.1521822969517046,0.1399927115620228,0.11693501710741921,0.17435034134622673,0.19082950151853267,0.17226352247740973,0.062411649889164235,0.079594457634035,0.1391150899092164,0.16847306231228115,0.1986660687724175,0.17341589233856497
2020-06-01,0.15244722275058087,0.13900986339004878,0.1154174509767189,0.15619613477659,0.14351835656165773,0.12082052651175901,0.18193601372073614,0.1997399359100141,0.18077312360385922,0.08301505532399961,0.10358456903346203,0.1634321501047612,0.1825104947914175,0.1995125914390795,0.18068544922252316
2020-07-01,0.1633330921967438,0.1526391950917083,0.13175485674864995,0.16680475520679683,0.15689089945482781,0.1369345749135113,0.1896263302265196,0.20653486587040698,0.1907767080952119,0.07811249189931953,0.09770653888360814,0.16835847874767962,0.19967424151524876,0.19690998817225913,0.18897038433282404
2020-08-01,0.14227195296428857,0.12648787698495084,0.10099655212015368,0.14600461346502502,0.1308782897472182,0.10615857620738273,0.17164281319316127,0.1865914090619183,0.16425690848395996,0.08160437143357546,0.0992331848740976,0.14498301561151478,0.1600915049296031,0.1998523649068576,0.16822581334556652
2020-09-01,0.14408682959678204,0.12876570350039146,0.1035593922473041,0.14776292011511327,0.13310540913398516,0.10867142843931105,0.1724467950924406,0.18727888873509824,0.16502146878393226,0.08014041003131417,0.09751945435333437,0.14323397742628458,0.1747873475035836,0.1852777006952902,0.16430434198752458
2020-10-01,0.12902976640423697,0.11070727034208505,0.0834169350560175,0.13251963331832506,0.11467079209686382,0.08792967123631507,0.15636375700415733,0.1667713209980516,0.14030044518358192,0.07827998975724071,0.09227498564438852,0.12208064658266254,0.14903637202111136,0.17599177650577785,0.14269947754808315
